Sample,Year,Season,Region,Harvest,ReefID,Collection,Shell,Class,Fishery,Pre.Fishery,Recruit
S16,2016,Summer,Salt Run,N,SR86,S16SR86R13,4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR4,W15SR4R5,4,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R14,4,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,4,Spat,0,0,1
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R11,4,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R1,4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R17,4,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,4,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,4,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,4,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R4,4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,4,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R9,4,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR1,S15SR1R14,4.1,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TR13,S15TR13R2,4.1,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R5,4.1,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM132,S16FM132R1,4.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R11,4.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R11,4.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,4.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R2,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.1,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R24,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R0,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R3,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R13,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.1,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR5,W15SR5R5,4.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,4.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,4.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,4.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R2,4.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R9,4.1,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM1,S15FM1R14,4.2,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R7,4.2,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R11,4.2,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.2,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR22,S16SR22R2,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R11,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R5,4.2,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R10,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R17,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R29,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R8,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R0,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R3,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,4.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,4.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R9,4.2,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,MC1,S15MC1R13,4.3,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR5,S15SR5R4,4.3,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R0,4.3,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R7,4.3,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R2,4.3,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R2,4.3,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR12,4.3,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR3,S15SR3R4,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R20,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,4.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,4.3,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR209,W16TR209R7,4.3,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R10,4.3,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,4.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R9,4.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R1,4.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R20,4.3,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,MC1,S15MC1R13,4.4,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR1,S15SR1R14,4.4,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,4.4,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.4,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.4,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R8,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.4,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R10,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R15,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R29,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R4,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R13,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,4.4,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.4,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R15,4.4,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R1,4.4,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R1,4.4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,4.4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R17,4.4,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,4.4,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,4.4,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,4.4,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,4.4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R16,4.4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R2,4.4,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R7,4.4,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,BBNR1,S15BBNR1R0,4.5,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR5,S15SR5R4,4.5,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR5,S15SR5R4,4.5,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TR3A,S15TR3AR6,4.5,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R10,4.5,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R10,4.5,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM132,S16FM132R1,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.5,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,4.5,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R2,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R13,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R15,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R29,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R4,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.5,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.5,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR4,W15SR4R20,4.5,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R14,4.5,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,4.5,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,4.5,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,4.5,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,4.5,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,4.5,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R17,4.5,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,FMNR6,S15FMNR6R2,4.6,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR1,S15SR1R0,4.6,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR10,S15SR10R17,4.6,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R7,4.6,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM132,S16FM132R1,4.6,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM132,S16FM132R1,4.6,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,4.6,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R8,4.6,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R11,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R5,4.6,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R0,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R23,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R23,4.6,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R13,4.6,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,4.6,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,4.6,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,4.6,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,4.6,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,4.6,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR1,S15SR1R0,4.7,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR4,S15SR4R1,4.7,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR8,S15SR8R5,4.7,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R2,4.7,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R7,4.7,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,4.7,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM132,S16FM132R1,4.7,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R6,4.7,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM411,S16FM411R11,4.7,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R17,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R20,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R15,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R4,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R23,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R13,4.7,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,4.7,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R23,4.7,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR5,W15SR5R5,4.7,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R14,4.7,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,4.7,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,4.7,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,4.7,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R17,4.7,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R9,4.7,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,4.7,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,4.7,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,4.7,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,4.7,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R2,4.7,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R1,4.7,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R2,4.7,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,FMNR6,S15FMNR6R4,4.8,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2,S15SR2R24,4.8,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2,S15SR2R24,4.8,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TR13,S15TR13R2,4.8,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R5,4.8,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR7,S15TR7R12,4.8,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,4.8,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM132,S16FM132R1,4.8,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R12,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.8,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R11,4.8,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.8,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R14,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R17,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R17,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R4,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.8,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,4.8,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R6,4.8,Spat,0,0,1
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R11,4.8,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R1,4.8,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R1,4.8,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,4.8,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,4.8,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR1,S15SR1R0,4.9,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2,S15SR2R24,4.9,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR8,S15SR8R5,4.9,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR6,4.9,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR3,S15SR3R4,4.9,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R11,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R14,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R11,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R5,4.9,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R2,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,4.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,4.9,Spat,0,0,1
